chrom	start	end	num	list	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-L1/narrow/SCC-ChIC-PMC-DRO-L1_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-ChIC-PMC-DRO-L5/narrow/SCC-ChIC-PMC-DRO-L5_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/bulkChIC-PMC-DRO-014/narrow/bulkChIC-PMC-DRO-014_paired_control_peaks.narrowPeak	/hpc/pmc_drost/PROJECTS/swang/CUT_RUN/nhung_test/peakCalling/SCC-bulkChIC-PMC-DRO-005/narrow/SCC-bulkChIC-PMC-DRO-005_paired_control_peaks.narrowPeak
chr8	101260020	101260221	1	4	0	0	0	1
chr8	101260221	101260580	2	3,4	0	0	1	1
chr8	101260580	101260660	1	4	0	0	0	1
chr8	101541246	101541587	1	4	0	0	0	1
chr8	101604116	101604505	1	4	0	0	0	1
chr8	101642291	101642643	1	4	0	0	0	1
chr8	101873287	101873562	1	3	0	0	1	0
chr8	101983643	101983979	1	4	0	0	0	1
chr8	102358750	102359564	1	4	0	0	0	1
chr8	102471874	102472137	1	3	0	0	1	0
chr8	102730840	102731387	1	4	0	0	0	1
chr8	102750951	102751260	1	4	0	0	0	1
chr8	102756532	102756811	1	4	0	0	0	1
chr8	102767808	102768106	1	4	0	0	0	1
chr8	102806127	102806448	1	4	0	0	0	1
chr8	103007461	103007888	1	4	0	0	0	1
chr8	103021090	103021337	1	4	0	0	0	1
chr8	103076458	103076779	1	4	0	0	0	1
chr8	103180400	103180663	1	4	0	0	0	1
chr8	103184483	103185072	1	4	0	0	0	1
chr8	103221125	103221456	1	4	0	0	0	1
chr8	103353472	103353801	1	4	0	0	0	1
chr8	103612185	103612460	1	4	0	0	0	1
chr8	103634815	103635200	1	4	0	0	0	1
chr8	103673862	103674106	1	4	0	0	0	1
chr8	103674106	103674109	2	3,4	0	0	1	1
chr8	103674109	103674395	1	3	0	0	1	0
chr8	103701580	103701857	1	3	0	0	1	0
chr8	103721702	103721974	1	4	0	0	0	1
chr8	103812773	103813053	1	3	0	0	1	0
chr8	103879274	103879489	1	2	0	1	0	0
chr8	103972573	103972821	1	4	0	0	0	1
chr8	104002033	104002341	1	4	0	0	0	1
chr8	104618033	104618307	1	4	0	0	0	1
chr8	104635717	104635999	1	4	0	0	0	1
chr8	104746795	104747050	1	4	0	0	0	1
chr8	104764418	104764988	1	4	0	0	0	1
chr8	104801413	104801964	1	4	0	0	0	1
chr8	104870488	104871058	1	4	0	0	0	1
chr8	105090157	105090437	1	4	0	0	0	1
chr8	105251430	105251686	1	4	0	0	0	1
chr8	105302790	105303059	1	4	0	0	0	1
chr8	105747422	105747881	1	4	0	0	0	1
chr8	105841088	105841386	1	3	0	0	1	0
chr8	105946294	105946578	1	4	0	0	0	1
chr8	105970602	105970851	1	4	0	0	0	1
chr8	105994360	105994627	1	4	0	0	0	1
chr8	106499840	106500313	1	4	0	0	0	1
chr8	106512512	106512787	1	3	0	0	1	0
chr8	106534578	106534851	1	4	0	0	0	1
chr8	106739013	106739265	1	4	0	0	0	1
chr8	106974744	106975026	1	4	0	0	0	1
chr8	107055093	107055435	1	4	0	0	0	1
chr8	107091359	107091778	1	4	0	0	0	1
chr8	107123759	107124170	1	4	0	0	0	1
chr8	107558868	107559296	1	4	0	0	0	1
chr8	107637939	107638306	1	3	0	0	1	0
chr8	107740825	107741178	1	4	0	0	0	1
chr8	107821390	107821670	1	4	0	0	0	1
chr8	107873704	107873963	1	4	0	0	0	1
chr8	108144157	108144456	1	3	0	0	1	0
chr8	108290773	108291217	1	3	0	0	1	0
chr8	108363492	108363753	1	4	0	0	0	1
chr8	108661950	108662206	1	4	0	0	0	1
chr8	108727847	108728172	1	4	0	0	0	1
chr8	108732265	108732631	1	4	0	0	0	1
chr8	108948703	108948962	1	4	0	0	0	1
chr8	109095830	109095832	1	4	0	0	0	1
chr8	109095832	109096133	2	3,4	0	0	1	1
chr8	109096133	109096235	1	4	0	0	0	1
chr8	109178338	109178590	1	4	0	0	0	1
chr8	109638222	109638559	1	4	0	0	0	1
chr8	109737197	109737307	1	4	0	0	0	1
chr8	109737307	109737621	2	3,4	0	0	1	1
chr8	109737621	109738058	1	4	0	0	0	1
chr8	110049040	110049384	1	4	0	0	0	1
chr8	110238407	110238668	1	4	0	0	0	1
chr8	110430414	110430702	1	4	0	0	0	1
chr8	110439981	110440360	1	3	0	0	1	0
chr8	110778994	110779251	1	4	0	0	0	1
chr8	110949137	110949455	1	4	0	0	0	1
chr8	111368237	111368515	1	4	0	0	0	1
chr8	111421128	111421416	1	4	0	0	0	1
chr8	111494532	111495007	1	4	0	0	0	1
chr8	111676046	111676311	1	3	0	0	1	0
chr8	111767981	111768286	1	4	0	0	0	1
chr8	112051741	112052075	1	3	0	0	1	0
chr8	112090844	112091272	1	4	0	0	0	1
chr8	112371910	112372177	1	4	0	0	0	1
chr8	112542786	112543206	1	4	0	0	0	1
chr8	112708030	112708483	1	4	0	0	0	1
chr8	112728885	112729254	1	4	0	0	0	1
chr8	112764931	112765318	1	4	0	0	0	1
chr8	112806877	112807141	1	4	0	0	0	1
chr8	112896727	112897032	1	3	0	0	1	0
chr8	112985006	112985350	1	4	0	0	0	1
chr8	113017111	113017399	1	4	0	0	0	1
chr8	113136361	113136670	1	3	0	0	1	0
chr8	113449117	113449435	1	4	0	0	0	1
chr8	113714322	113714587	1	3	0	0	1	0
chr8	114041037	114041332	1	3	0	0	1	0
chr8	114181716	114181997	1	3	0	0	1	0
chr8	114340137	114340473	1	3	0	0	1	0
chr8	114524447	114524726	1	4	0	0	0	1
chr8	114871948	114872216	1	4	0	0	0	1
chr8	114876177	114876626	1	3	0	0	1	0
chr8	114955620	114956532	1	3	0	0	1	0
chr8	115256467	115256896	1	4	0	0	0	1
chr8	115264764	115265053	1	4	0	0	0	1
chr8	115326826	115327271	1	4	0	0	0	1
chr8	115333902	115334032	1	4	0	0	0	1
chr8	115334032	115334318	2	3,4	0	0	1	1
chr8	115334318	115334353	1	3	0	0	1	0
chr8	115365793	115366075	1	4	0	0	0	1
chr8	115418155	115418455	1	4	0	0	0	1
chr8	115576376	115576878	1	4	0	0	0	1
chr8	115614891	115615139	1	4	0	0	0	1
chr8	115792788	115793213	1	4	0	0	0	1
chr8	115848434	115848655	1	2	0	1	0	0
chr8	115921359	115921620	1	4	0	0	0	1
chr8	116152956	116153257	1	4	0	0	0	1
chr8	116189250	116189536	1	3	0	0	1	0
chr8	116340670	116341222	1	4	0	0	0	1
chr8	116404880	116405225	1	3	0	0	1	0
chr8	116508854	116509140	1	4	0	0	0	1
chr8	116519787	116520094	1	3	0	0	1	0
chr8	116548166	116548441	1	4	0	0	0	1
chr8	116932633	116932924	1	3	0	0	1	0
chr8	116991858	116992154	1	4	0	0	0	1
chr8	117227251	117227563	1	4	0	0	0	1
chr8	117324977	117325299	1	4	0	0	0	1
chr8	117347247	117347606	1	3	0	0	1	0
chr8	117607274	117607538	1	3	0	0	1	0
chr8	117706491	117706508	1	4	0	0	0	1
chr8	117706508	117706778	2	3,4	0	0	1	1
chr8	117706778	117706935	1	4	0	0	0	1
chr8	117730355	117730652	1	3	0	0	1	0
chr8	117733112	117733389	1	4	0	0	0	1
chr8	117831546	117831980	1	4	0	0	0	1
chr8	117847381	117847387	1	4	0	0	0	1
chr8	117847387	117847564	2	3,4	0	0	1	1
chr8	117847564	117847594	3	1,3,4	1	0	1	1
chr8	117847594	117847785	4	1,2,3,4	1	1	1	1
chr8	117847785	117847787	3	2,3,4	0	1	1	1
chr8	117847787	117848127	2	3,4	0	0	1	1
chr8	117848127	117848287	1	4	0	0	0	1
chr8	118256779	118257027	1	4	0	0	0	1
chr8	118289466	118289765	1	4	0	0	0	1
chr8	118308077	118308325	1	4	0	0	0	1
chr8	118455791	118456139	1	3	0	0	1	0
chr8	118469023	118469384	1	4	0	0	0	1
chr8	118503725	118503759	1	4	0	0	0	1
chr8	118503759	118504019	2	3,4	0	0	1	1
chr8	118504019	118504041	1	3	0	0	1	0
chr8	118537369	118537637	1	3	0	0	1	0
chr8	118571253	118571449	1	1	1	0	0	0
chr8	118634971	118635524	1	4	0	0	0	1
chr8	118674296	118674669	1	4	0	0	0	1
chr8	118686937	118687319	1	4	0	0	0	1
chr8	118742084	118742361	1	4	0	0	0	1
chr8	118755582	118755832	1	4	0	0	0	1
chr8	118990839	118991124	1	4	0	0	0	1
chr8	119086590	119086847	1	4	0	0	0	1
chr8	119439224	119439592	1	4	0	0	0	1
chr8	119444971	119445230	1	4	0	0	0	1
chr8	119514913	119515245	1	4	0	0	0	1
chr8	119581682	119581758	1	3	0	0	1	0
chr8	119581758	119582068	2	3,4	0	0	1	1
chr8	119582068	119582344	1	4	0	0	0	1
chr8	119707410	119707720	1	4	0	0	0	1
chr8	119969673	119970043	1	4	0	0	0	1
chr8	119982711	119983272	1	4	0	0	0	1
chr8	120001516	120001813	1	4	0	0	0	1
chr8	120042188	120042435	1	4	0	0	0	1
chr8	120067605	120067893	1	4	0	0	0	1
chr8	120073018	120073019	2	3,4	0	0	1	1
chr8	120073019	120073268	3	2,3,4	0	1	1	1
chr8	120073268	120073313	2	3,4	0	0	1	1
chr8	120073313	120073558	1	4	0	0	0	1
chr8	120275575	120275840	1	3	0	0	1	0
chr8	120337608	120337610	1	4	0	0	0	1
chr8	120337610	120338344	2	3,4	0	0	1	1
chr8	120338344	120338384	1	4	0	0	0	1
chr8	120399526	120399791	1	3	0	0	1	0
chr8	120970745	120971173	1	4	0	0	0	1
chr8	121097607	121097862	1	4	0	0	0	1
chr8	121252125	121252442	1	3	0	0	1	0
chr8	121676087	121676358	1	4	0	0	0	1
chr8	121762445	121762645	1	1	1	0	0	0
chr8	121811750	121812236	1	4	0	0	0	1
chr8	121934889	121935210	1	4	0	0	0	1
chr8	121976831	121977311	1	4	0	0	0	1
chr8	122311455	122311747	1	3	0	0	1	0
chr8	122381688	122382018	1	4	0	0	0	1
chr8	122489368	122490055	1	4	0	0	0	1
chr8	122805814	122806354	1	4	0	0	0	1
chr8	122867393	122867689	1	4	0	0	0	1
chr8	123065535	123065897	1	4	0	0	0	1
chr8	123516753	123517383	1	4	0	0	0	1
chr8	123630261	123630809	1	4	0	0	0	1
chr8	123790610	123791266	1	4	0	0	0	1
chr8	124040015	124040305	1	4	0	0	0	1
chr8	124141263	124141566	1	4	0	0	0	1
chr8	124181567	124182049	1	4	0	0	0	1
chr8	124271223	124271349	1	4	0	0	0	1
chr8	124271349	124271874	2	3,4	0	0	1	1
chr8	124271874	124271995	1	4	0	0	0	1
chr8	124571179	124571450	1	4	0	0	0	1
chr8	124666013	124666585	1	4	0	0	0	1
chr8	124669744	124670082	1	4	0	0	0	1
chr8	124750554	124750934	1	4	0	0	0	1
chr8	125091795	125092046	1	4	0	0	0	1
chr8	125175361	125175890	1	4	0	0	0	1
chr8	125378762	125379101	1	4	0	0	0	1
chr8	125466414	125466797	1	4	0	0	0	1
chr8	125575996	125577265	1	4	0	0	0	1
chr8	125579192	125579491	1	4	0	0	0	1
chr8	125579491	125579933	2	3,4	0	0	1	1
chr8	125579933	125579949	1	4	0	0	0	1
chr8	125606361	125606733	1	4	0	0	0	1
chr8	125637444	125637770	1	4	0	0	0	1
chr8	125641155	125641647	1	4	0	0	0	1
chr8	125665654	125666146	1	4	0	0	0	1
chr8	125696749	125696793	1	4	0	0	0	1
chr8	125696793	125697185	2	3,4	0	0	1	1
chr8	125697185	125697263	1	4	0	0	0	1
chr8	125700135	125700578	1	4	0	0	0	1
chr8	125727251	125727580	1	4	0	0	0	1
chr8	125804195	125804562	1	4	0	0	0	1
chr8	125830614	125830876	1	3	0	0	1	0
chr8	125831444	125831750	1	4	0	0	0	1
chr8	125980667	125980942	1	4	0	0	0	1
chr8	126133268	126133728	1	4	0	0	0	1
chr8	126143373	126143712	1	4	0	0	0	1
chr8	126252857	126253453	1	4	0	0	0	1
chr8	126295616	126295962	1	4	0	0	0	1
chr8	126374672	126374953	1	4	0	0	0	1
chr8	126505900	126506365	1	4	0	0	0	1
chr8	126583453	126583575	1	4	0	0	0	1
chr8	126583575	126583873	2	3,4	0	0	1	1
chr8	126583873	126583882	1	4	0	0	0	1
chr8	126588558	126588834	1	4	0	0	0	1
chr8	126589490	126589950	1	4	0	0	0	1
chr8	126595355	126595832	1	4	0	0	0	1
chr8	126621183	126621605	1	4	0	0	0	1
chr8	126749338	126749618	1	3	0	0	1	0
chr8	126805655	126805957	1	4	0	0	0	1
chr8	126833450	126833986	1	4	0	0	0	1
chr8	126934575	126934654	1	4	0	0	0	1
chr8	126934654	126934774	2	3,4	0	0	1	1
chr8	126934774	126934963	4	1,2,3,4	1	1	1	1
chr8	126934963	126935047	3	2,3,4	0	1	1	1
chr8	126935047	126935048	2	3,4	0	0	1	1
chr8	126935048	126935049	1	4	0	0	0	1
chr8	126952616	126953112	1	3	0	0	1	0
chr8	127041586	127041619	1	4	0	0	0	1
chr8	127041619	127041933	2	3,4	0	0	1	1
chr8	127041933	127042275	1	4	0	0	0	1
chr8	127052458	127052530	1	3	0	0	1	0
chr8	127052530	127052750	2	3,4	0	0	1	1
chr8	127052750	127053031	1	4	0	0	0	1
chr8	127222895	127223179	1	4	0	0	0	1
chr8	127309103	127309368	1	4	0	0	0	1
chr8	127563554	127563565	1	4	0	0	0	1
chr8	127563565	127563921	2	3,4	0	0	1	1
chr8	127563921	127564040	1	4	0	0	0	1
chr8	127853934	127854381	1	4	0	0	0	1
chr8	127918983	127919331	1	4	0	0	0	1
chr8	127925073	127925370	1	4	0	0	0	1
chr8	128076576	128077210	1	4	0	0	0	1
chr8	128108879	128109270	1	4	0	0	0	1
chr8	128177058	128177695	1	4	0	0	0	1
chr8	128222807	128223094	1	3	0	0	1	0
chr8	128240474	128240891	1	4	0	0	0	1
chr8	128276609	128276908	1	2	0	1	0	0
chr8	128600867	128601151	1	4	0	0	0	1
chr8	128845406	128845857	1	4	0	0	0	1
chr8	128883340	128883779	1	4	0	0	0	1
chr8	128936431	128936688	1	4	0	0	0	1
chr8	128993504	128993533	1	4	0	0	0	1
chr8	128993533	128993704	2	3,4	0	0	1	1
chr8	128993704	128993916	3	2,3,4	0	1	1	1
chr8	128993916	128993937	2	3,4	0	0	1	1
chr8	128993937	128994287	1	4	0	0	0	1
chr8	129504520	129504832	1	4	0	0	0	1
chr8	129617430	129617690	1	4	0	0	0	1
chr8	129648517	129648783	1	4	0	0	0	1
chr8	129703953	129704233	2	3,4	0	0	1	1
chr8	129704233	129704246	1	3	0	0	1	0
chr8	129750345	129750620	2	3,4	0	0	1	1
chr8	129750620	129750622	1	4	0	0	0	1
chr8	129999924	130000222	1	4	0	0	0	1
chr8	130037050	130037320	1	4	0	0	0	1
chr8	130067728	130068348	1	4	0	0	0	1
chr8	130105539	130106342	1	4	0	0	0	1
chr8	130193948	130194348	1	4	0	0	0	1
chr8	130210904	130211226	1	4	0	0	0	1
chr8	130396418	130396861	1	4	0	0	0	1
chr8	130503083	130503762	1	4	0	0	0	1
chr8	130541913	130542242	1	4	0	0	0	1
chr8	130691798	130692803	1	4	0	0	0	1
chr8	130722170	130722421	1	4	0	0	0	1
chr8	130747528	130747864	1	4	0	0	0	1
chr8	130762023	130762025	1	4	0	0	0	1
chr8	130762025	130762351	2	3,4	0	0	1	1
chr8	130762351	130763037	1	4	0	0	0	1
chr8	130764604	130764960	1	4	0	0	0	1
chr8	130793037	130793426	1	4	0	0	0	1
chr8	130851353	130851669	1	4	0	0	0	1
chr8	130866258	130866621	1	4	0	0	0	1
chr8	130942043	130942372	1	4	0	0	0	1
chr8	131027046	131027429	1	4	0	0	0	1
chr8	131072144	131072450	1	3	0	0	1	0
chr8	131200850	131201209	1	3	0	0	1	0
chr8	131258255	131258551	1	4	0	0	0	1
chr8	131373984	131374302	1	4	0	0	0	1
chr8	131571301	131571497	1	2	0	1	0	0
chr8	131777847	131778174	1	4	0	0	0	1
chr8	131816180	131816384	1	4	0	0	0	1
chr8	131816384	131816720	2	3,4	0	0	1	1
chr8	131816720	131816858	1	4	0	0	0	1
chr8	131829763	131830145	1	4	0	0	0	1
chr8	131839756	131840018	1	3	0	0	1	0
chr8	131885384	131885646	1	4	0	0	0	1
chr8	132120239	132120758	1	4	0	0	0	1
chr8	132293160	132293819	1	4	0	0	0	1
chr8	132398612	132398916	1	4	0	0	0	1
chr8	132459592	132459922	1	4	0	0	0	1
chr8	132495393	132495997	1	4	0	0	0	1
chr8	132631388	132631664	1	4	0	0	0	1
chr8	132695767	132696045	1	4	0	0	0	1
chr8	132703851	132704803	1	4	0	0	0	1
chr8	132735065	132735441	1	4	0	0	0	1
chr8	132821732	132822065	1	4	0	0	0	1
chr8	132830560	132830829	1	4	0	0	0	1
chr8	132881467	132882070	1	4	0	0	0	1
chr8	132892349	132893262	1	4	0	0	0	1
chr8	132903277	132903671	1	4	0	0	0	1
chr8	133048311	133049189	1	4	0	0	0	1
chr8	133049586	133050027	1	4	0	0	0	1
chr8	133144150	133144599	1	4	0	0	0	1
chr8	133194714	133195212	1	4	0	0	0	1
chr8	133212407	133212880	1	4	0	0	0	1
chr8	133216502	133217090	1	3	0	0	1	0
chr8	133265738	133266213	1	4	0	0	0	1
chr8	133320137	133320289	1	4	0	0	0	1
chr8	133320289	133320729	2	3,4	0	0	1	1
chr8	133320729	133321004	1	4	0	0	0	1
chr8	133322072	133322387	1	3	0	0	1	0
chr8	133375343	133376084	1	4	0	0	0	1
chr8	133428312	133428555	1	4	0	0	0	1
chr8	133428555	133428896	2	3,4	0	0	1	1
chr8	133428896	133429140	1	4	0	0	0	1
chr8	133451586	133451884	1	4	0	0	0	1
chr8	133529864	133530151	1	4	0	0	0	1
chr8	133533019	133533537	1	4	0	0	0	1
chr8	133540217	133540565	1	3	0	0	1	0
chr8	133604793	133605113	1	3	0	0	1	0
chr8	133636172	133636433	1	4	0	0	0	1
chr8	133637114	133637364	1	4	0	0	0	1
chr8	133727779	133728058	1	4	0	0	0	1
chr8	133729912	133729914	1	4	0	0	0	1
chr8	133729914	133730186	2	3,4	0	0	1	1
chr8	133730186	133730242	1	3	0	0	1	0
chr8	133789870	133790146	1	3	0	0	1	0
chr8	134403570	134403840	1	4	0	0	0	1
chr8	134596617	134596884	1	3	0	0	1	0
chr8	134709138	134709418	1	4	0	0	0	1
chr8	134743950	134744246	1	4	0	0	0	1
chr8	134793942	134794807	1	4	0	0	0	1
chr8	134832266	134832929	1	4	0	0	0	1
chr8	134892568	134893275	1	4	0	0	0	1
chr8	135141793	135142046	1	4	0	0	0	1
chr8	135178551	135179186	1	4	0	0	0	1
chr8	135186886	135187168	1	4	0	0	0	1
chr8	135192655	135193121	1	3	0	0	1	0
chr8	135207810	135208065	1	4	0	0	0	1
chr8	135228430	135228559	1	4	0	0	0	1
chr8	135228559	135228560	2	3,4	0	0	1	1
chr8	135228560	135228773	4	1,2,3,4	1	1	1	1
chr8	135228773	135228991	3	1,3,4	1	0	1	1
chr8	135228991	135229034	2	1,4	1	0	0	1
chr8	135229034	135229044	1	4	0	0	0	1
chr8	135240271	135240538	1	3	0	0	1	0
chr8	135282387	135282951	1	4	0	0	0	1
chr8	135372775	135373218	1	4	0	0	0	1
chr8	135396902	135397152	1	4	0	0	0	1
chr8	135409153	135409450	1	3	0	0	1	0
chr8	135563210	135563486	1	4	0	0	0	1
chr8	135600127	135600419	1	4	0	0	0	1
chr8	135601772	135602393	1	4	0	0	0	1
chr8	135705084	135705962	1	4	0	0	0	1
chr8	135712463	135712718	1	4	0	0	0	1
chr8	135720979	135721318	1	4	0	0	0	1
chr8	136177230	136177493	1	3	0	0	1	0
chr8	136197202	136197466	1	3	0	0	1	0
chr8	136557042	136557309	1	4	0	0	0	1
chr8	136861824	136862015	1	2	0	1	0	0
chr8	137083624	137083872	1	4	0	0	0	1
chr8	137159588	137159913	1	3	0	0	1	0
chr8	137290329	137290648	1	4	0	0	0	1
chr8	137439794	137440064	1	4	0	0	0	1
chr8	137511212	137511466	1	4	0	0	0	1
chr8	137530675	137530946	1	3	0	0	1	0
chr8	137545222	137545491	1	4	0	0	0	1
chr8	138091217	138091516	1	4	0	0	0	1
chr8	138426898	138427153	1	4	0	0	0	1
chr8	138739047	138739309	1	4	0	0	0	1
chr8	138805409	138806069	1	4	0	0	0	1
chr8	138947754	138947815	1	4	0	0	0	1
chr8	138947815	138948065	2	3,4	0	0	1	1
chr8	138948065	138948121	1	3	0	0	1	0
chr8	138977942	138978248	1	4	0	0	0	1
chr8	139018043	139018341	1	4	0	0	0	1
chr8	139310525	139310809	1	3	0	0	1	0
chr8	139332617	139333554	1	4	0	0	0	1
chr8	139602201	139602475	1	4	0	0	0	1
chr8	139782492	139782896	1	4	0	0	0	1
chr8	139926010	139926446	1	4	0	0	0	1
chr8	139950668	139950931	1	4	0	0	0	1
chr8	139982259	139983177	1	4	0	0	0	1
chr8	140016117	140016577	1	4	0	0	0	1
chr8	140021889	140022152	1	3	0	0	1	0
chr8	140087540	140087845	1	4	0	0	0	1
chr8	140108700	140108985	1	4	0	0	0	1
chr8	140120676	140121103	1	4	0	0	0	1
chr8	140192293	140192941	1	4	0	0	0	1
chr8	140337536	140338035	1	4	0	0	0	1
chr8	140341152	140341675	1	4	0	0	0	1
chr8	140780038	140780401	1	3	0	0	1	0
chr8	140976096	140976387	1	4	0	0	0	1
chr8	141021915	141022179	1	4	0	0	0	1
chr8	141055044	141055336	1	4	0	0	0	1
chr8	141066594	141067111	1	4	0	0	0	1
chr8	141154292	141154299	1	4	0	0	0	1
chr8	141154299	141154583	2	3,4	0	0	1	1
chr8	141158050	141158586	1	4	0	0	0	1
chr8	141239470	141240074	1	4	0	0	0	1
chr8	141276702	141277364	1	4	0	0	0	1
chr8	141802469	141802910	1	4	0	0	0	1
chr8	141839331	141839624	1	4	0	0	0	1
chr8	141865540	141865891	1	4	0	0	0	1
chr8	142119351	142119876	1	4	0	0	0	1
chr8	142184005	142184369	1	4	0	0	0	1
chr8	142200906	142201191	1	4	0	0	0	1
chr8	142201191	142201553	2	3,4	0	0	1	1
chr8	142201553	142201564	1	4	0	0	0	1
chr8	142310319	142310406	1	4	0	0	0	1
chr8	142310406	142310724	2	3,4	0	0	1	1
chr8	142310724	142310896	1	4	0	0	0	1
chr8	142871009	142871311	1	4	0	0	0	1
chr8	143089632	143089995	1	4	0	0	0	1
chr8	143219470	143219764	1	4	0	0	0	1
chr8	143298305	143298834	1	4	0	0	0	1
chr9	224286	224539	1	4	0	0	0	1
chr9	385718	386061	1	4	0	0	0	1
chr9	470217	470475	1	4	0	0	0	1
chr9	571164	571747	1	4	0	0	0	1
chr9	573921	574233	1	4	0	0	0	1
chr9	778230	778510	1	4	0	0	0	1
chr9	833519	833773	1	4	0	0	0	1
chr9	920129	920448	1	4	0	0	0	1
chr9	1018384	1018659	1	4	0	0	0	1
chr9	1028455	1028859	1	4	0	0	0	1
chr9	1076622	1076890	1	3	0	0	1	0
chr9	1367674	1367965	1	4	0	0	0	1
chr9	1368593	1368947	1	3	0	0	1	0
chr9	1419138	1419395	1	4	0	0	0	1
chr9	1511839	1512093	1	4	0	0	0	1
chr9	1683058	1683361	1	4	0	0	0	1
chr9	1987614	1988112	1	4	0	0	0	1
chr9	2171584	2172112	1	4	0	0	0	1
chr9	2172686	2172961	1	3	0	0	1	0
chr9	2257566	2257968	1	4	0	0	0	1
chr9	2559510	2559827	1	3	0	0	1	0
chr9	2860332	2860588	1	4	0	0	0	1
chr9	2873529	2873822	1	4	0	0	0	1
chr9	3449101	3449354	1	4	0	0	0	1
chr9	3720106	3720379	1	4	0	0	0	1
chr9	3727004	3727303	1	4	0	0	0	1
chr9	3809701	3810127	1	4	0	0	0	1
chr9	3827102	3827672	1	4	0	0	0	1
chr9	3888193	3888636	1	4	0	0	0	1
chr9	3899724	3900126	1	4	0	0	0	1
chr9	4156127	4156512	1	4	0	0	0	1
chr9	4393575	4393889	1	4	0	0	0	1
chr9	4439202	4439523	1	4	0	0	0	1
chr9	4756446	4756895	1	4	0	0	0	1
chr9	4833011	4833753	1	4	0	0	0	1
chr9	4993819	4994238	1	4	0	0	0	1
chr9	5178625	5178953	1	4	0	0	0	1
chr9	5269137	5269557	1	4	0	0	0	1
chr9	5509680	5510072	1	4	0	0	0	1
chr9	6055314	6055607	1	4	0	0	0	1
chr9	6224973	6225224	1	4	0	0	0	1
chr9	6355695	6356140	1	4	0	0	0	1
chr9	6356572	6356975	1	4	0	0	0	1
chr9	6739228	6739631	1	4	0	0	0	1
chr9	6851954	6852617	1	4	0	0	0	1
chr9	6985013	6985264	1	4	0	0	0	1
chr9	7035397	7035644	1	4	0	0	0	1
chr9	7070591	7070842	1	4	0	0	0	1
chr9	7123344	7123772	1	4	0	0	0	1
chr9	7139788	7140376	1	4	0	0	0	1
chr9	7146393	7146773	1	4	0	0	0	1
chr9	7240528	7240825	1	3	0	0	1	0
chr9	7337473	7337769	1	3	0	0	1	0
chr9	7412031	7412327	1	4	0	0	0	1
chr9	7448918	7449238	1	4	0	0	0	1
chr9	7560837	7561389	1	4	0	0	0	1
chr9	7881860	7882158	1	4	0	0	0	1
chr9	8078663	8079064	1	4	0	0	0	1
chr9	8179412	8179784	1	3	0	0	1	0
chr9	8293706	8294004	1	4	0	0	0	1
chr9	8462311	8462899	1	4	0	0	0	1
chr9	8489792	8490322	1	4	0	0	0	1
chr9	8526052	8526554	1	3	0	0	1	0
chr9	8987719	8987996	1	4	0	0	0	1
chr9	9031388	9031637	1	4	0	0	0	1
chr9	9234554	9234850	1	4	0	0	0	1
chr9	9236949	9237207	1	4	0	0	0	1
chr9	9245832	9246100	1	4	0	0	0	1
chr9	9523519	9524081	1	4	0	0	0	1
chr9	9747019	9747294	1	4	0	0	0	1
chr9	9748026	9748197	1	4	0	0	0	1
chr9	9748197	9748518	2	3,4	0	0	1	1
chr9	9748518	9748525	1	3	0	0	1	0
chr9	10182341	10182590	1	4	0	0	0	1
chr9	10266271	10266603	1	4	0	0	0	1
chr9	10373988	10374498	1	3	0	0	1	0
chr9	10403443	10403706	1	3	0	0	1	0
chr9	10558534	10558856	1	4	0	0	0	1
chr9	10605227	10605504	1	3	0	0	1	0
chr9	10694465	10694878	1	4	0	0	0	1
chr9	10704009	10704492	1	3	0	0	1	0
chr9	10785886	10786153	1	3	0	0	1	0
chr9	10926818	10927146	1	4	0	0	0	1
chr9	10962023	10962274	1	4	0	0	0	1
chr9	11175208	11175644	1	3	0	0	1	0
chr9	11229100	11229326	1	2	0	1	0	0
chr9	11361603	11362058	1	3	0	0	1	0
chr9	11524272	11524593	1	3	0	0	1	0
chr9	11551342	11551598	1	4	0	0	0	1
chr9	11574879	11575209	1	3	0	0	1	0
chr9	11576131	11576385	1	4	0	0	0	1
chr9	11843167	11843580	1	4	0	0	0	1
chr9	12241396	12241778	1	4	0	0	0	1
chr9	12466613	12466852	1	2	0	1	0	0
chr9	12680335	12680599	1	4	0	0	0	1
chr9	12692515	12692840	1	4	0	0	0	1
chr9	12693098	12693507	1	3	0	0	1	0
chr9	12753835	12754147	1	4	0	0	0	1
chr9	12814342	12815047	1	4	0	0	0	1
chr9	12966469	12966744	1	4	0	0	0	1
chr9	13144450	13144855	1	4	0	0	0	1
chr9	13295574	13295581	1	4	0	0	0	1
chr9	13295581	13295962	2	3,4	0	0	1	1
chr9	13295962	13295998	1	4	0	0	0	1
chr9	13348079	13348358	1	4	0	0	0	1
chr9	13971959	13972418	1	4	0	0	0	1
chr9	14020524	14020783	1	4	0	0	0	1
